reviewIndex,encodedSenderId,encodedTargetId,reviewContent,reviewRate,reviewType,DateTime
12823,457796eab16d4c47a8c2233dc9077706a685700e32a05406a29031671ca494cd,683d6f174a8c4aefdbb86aab6c5a5fef94dd4181cf874210348f84ef090fb288,시간이 맞지 않아 채용되지 못했습니다. 좋은 분 만나세요,5,failureReview,2020/01/30 13:56
12824,278045ab6b0de10e415008d61b5539bb118f5ca104663394dd56ac17cab9adf7,24da9c9e6ca8540e944425b691edfac7080395fdc414f53aa0c23ba5ec3b685a,연락 못 드려 죄송하네요 ㅠ 좋으신 분 만나 신길 바래요~,5,failureReview,2020/02/10 16:53
12825,fff0340d3dfbabf2e29ff26292821bfefdff824c5850b01a0ba1aabdfba22f12,b0e0bc95b24357445ca4c3f8cb210427f4daff70091a7d4f45b47a73332f9d53,안타깝게 연락이 닿지 않았습니다. 좋은 시터 구하시길 바랍니다,5,failureReview,2020/02/01 22:57
12826,342536f44ad639b6a5d61dea45b5702191593d9c358fa2bf9ed7a8ef2c3d22c0,0df332ab4ac3aa34bbf276011c841bc6c55d156e0a1c1099b2b118577e35bf3b,제가 답장이 늦어서 매칭이 안 됐지만 다음번엔 함께 했으면 좋겠네요 ㅎㅎ,5,failureReview,2020/01/31 12:53
12827,569475c861ee2184ef46180feb8724b728303cbfd3cce62eec2c414a0ffc31cf,dc68474012fd73f11e3b28a3f5b49132082bc51968d04b6d171fe028b7639afa,연락을 주셨는데 제가 일정이 안 맞아서 연결되지 못해서 아쉽습니다,5,failureReview,2020/02/12 10:23
12828,fdfafd17174635c76e85f71500d2ae71670f23eef631f3a5767629d355ffb66a,ea817e54f4bd2cf7806b6286bd664396cd5c8979a6032cce5265217488d144bb,개인 사정상 연락을 받을 수 없었습니다. 죄송합니다.,5,failureReview,2020/01/31 1:00
12829,5adeee5dffe6c94909cfb9175fce37b8a418afa16dd9b1ba408a831589c45427,43f4ddde6d89816d9857cf1bfc2a93184bee0b1502066e1a5cee72dfbad76be3,어제 저희 아이들이 아파서 정신이 없어 연락을 드리지 못했네요 죄송합니다 다음에 꼭 좋은 인연으로 만나게 되길 빌게요,5,failureReview,2020/01/31 8:06
12830,ed6ce779bc79009c8e15e6a23321871f76c523a21b1d610e27332bf5e59323f3,1808b908a49463e5a6a5f3cee4982ab93d63607bd2bb258ac1f9d017cd62194b,매칭은 안 되었지만 좋은 맘시터 찾으시길 바라 요~ ♡,5,failureReview,2020/02/02 13:34
12831,7132fa8de822021e471dcb3dee8dff4ba413d2450143468cdf8a3a4afbd8cfa1,59502c520acd5e0eb579049e0ff55e4c3c65ebba904cfc98242bd8139ec157ff,아쉽지만 먼저 인터뷰가 잡혔습니다 추후 연락드리겠습니다,5,failureReview,2020/01/31 22:02
12832,7132fa8de822021e471dcb3dee8dff4ba413d2450143468cdf8a3a4afbd8cfa1,628ff1db32763dca888413157532584a21b5719acbe431379d339aa68d08fc3c,아쉽지만 먼저 인터뷰가 잡혔습니다 추후 연락드리겠습니다,5,failureReview,2020/01/31 22:03
12833,0e8c886933dedf75d4e8c57c5557eee24a226b84e91e7a8c5e59edbc1ca501c6,8f83a47099bbab15b8bab0503bcf65cd570b279eab4e37e08cf460378522bbb4,먼저 신청을 해주셨는데 제가 올린 시간이랑 맞지 않아 조율하지를 못했습니다. 시간이 맞을 때 인연이면 만나길 바랍니다.,5,failureReview,2020/01/31 16:51
12834,b60300641c365f1db9cea77f0c76648ed7c35bbff715d3de360d802d93d8ca7d,3f592bdb29cac5d72bc5b4c075d1652e2af0fc9e0f7e9fa674ebbfe23f68bbfc,제가 정기적으로 활동이 어려워 부득이하게 거절하게 되었습니다. 다음에 더 좋은 기회로 만나 뵈었으면 좋겠습니다 :-),5,failureReview,2020/02/01 20:38
12835,f767eab1dfdaf266226bbef40dfcab93ea582131c4ca37bf3fd2f35b842094a6,bd076b7f1700b51ab43a66f533d20fe3ca701a766015968c78d0d3c6c92f7889,다른 분과 연락이 먼저 되어 따로 연락을 못 드렸네요! ㅠ,5,failureReview,2020/02/04 18:38
12836,457796eab16d4c47a8c2233dc9077706a685700e32a05406a29031671ca494cd,b079c936911b1a76e21b8eeebb7a670109ba53e0e79243598c4a5d7a211b09bb,기다리고 있었지만 연락이 오지 않아 아쉬웠습니다.,5,failureReview,2020/01/31 14:17
12837,c0e1df3b59f2dc84e8570e3b134b33c95b51ecca0c8254acc2e5a05226b83e2a,fb7545286a20c63e02c156449940c962310f82302f00f5f01f00f898e7d511f2,먼저 연락을 주셨지만 먼저 일하던 분과 매칭되어 인연이 되지 못하였습니다~,5,failureReview,2020/02/05 22:35
12838,56f57ca7a87511e20025f617b375a1afc1695da5cde2a68c3c20f5535c64ca0c,4ad67128e22fbf1f43608398214c94688259d98495a059331ab60c6709f6539c,조건이 안 맞아 채용 못하게 됐습니다. 아 쉽지만,5,failureReview,2020/02/05 13:02
12839,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,56b565435b9f55c249ba0f65e4588ed188ab2c1a8a0ee0824f52d437ed2695f1,코로나 19 때문에 채용을 미루게 되었습니다.,5,failureReview,2020/02/18 12:15
12840,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,be4ed498e4387484b267d0b628c0ddd7ddc929893ab3070b41a29048d3c4a7eb,조율 요청이 왔으나 저흰 장기적으로 하실 분을 구하는 중이라 아쉽게 뵙진 못했습니다.,5,failureReview,2020/02/02 16:41
12841,be4ed498e4387484b267d0b628c0ddd7ddc929893ab3070b41a29048d3c4a7eb,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,조율이 되지 않았지만 먼저 신청해주셔서 감사했습니다.,5,failureReview,2020/02/02 21:16
12842,d74fe20f15510134a0c644fa5afb3140cc035c64630488cf39c065f0d5ede973,452585d01dcefb45b91518f25bf3a59cce8dd5de3c51b40c81c390410f0c07fa,시간이 안 맞아서 아쉽습니다 ; 다음번에 좋은 기회로 뵈었으면 좋겠습니다!!,5,failureReview,2020/02/03 21:21
12843,e9804e01fd250d314863cc32a02b50b354c312b21eef4720e5db1dfb2ceb4dfe,b4869759b59f62e20e8f0eb7db97c7a483d785d6bec4a58b26042bf76dcccd76,아직 연락 못 드렸네요 아이 어린이집이 결정이 안 나서 ㅠㅠ,5,failureReview,2020/02/10 18:09
12844,442c6b057503137050b7115a3a634d541d74b68864e5858970b341005ae35bbd,8f83a47099bbab15b8bab0503bcf65cd570b279eab4e37e08cf460378522bbb4,감사하게도 부모님께서 제 신청을 수락해 주셨는데 연락이 없으셨어요... 부모님께서 저에게 전화를 주셔야 되는데... 한 번 더 신청해 봅니다~,5,failureReview,2020/01/31 14:21
12845,8f83a47099bbab15b8bab0503bcf65cd570b279eab4e37e08cf460378522bbb4,442c6b057503137050b7115a3a634d541d74b68864e5858970b341005ae35bbd,친절히 설명해 주셨어요 좋은 인연 만나셔요 다음 기회에 ~~,5,failureReview,2020/01/31 14:22
12846,d6ea7619ddfcb05f3f24d493b20f9fad3b8ebfa90b971104750a90e395fdab2a,1038f31f2a8cb7b829927b54f69037a0599ab45a79bbd36591e17014b1c7338a,연락을 못 받았어요. 좋은 시터 분 만나시길 바랍니다.,5,failureReview,2020/01/31 15:17
12847,fb7160ef97e7373632218d77c47294620da56fae15e3f33d8c7cf772691d2869,2dcbfebec088d5c279157558c4caa32cb3dcd2dea1c6064a11ebe6bf29c35d07,수락을 해주셔서 연락 주시기를 기다렸는데 아마 아이를 저희 집에 맡기는 것이 부담 되셨나 봐요 저희와 인연은 없었지만 좋은 시터 분 만나 시기를 바랍니다.,5,failureReview,2020/01/31 17:58
12848,2dcbfebec088d5c279157558c4caa32cb3dcd2dea1c6064a11ebe6bf29c35d07,fb7160ef97e7373632218d77c47294620da56fae15e3f33d8c7cf772691d2869,제가 어제 아파서 연락을 못 드렸어요 죄송합니다. 다음에 좋은 기회가 있었으면 좋겠네요ㅜ,5,failureReview,2020/01/31 18:57
12849,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,0d9a71d5d913b0edae0f71e581df7c8ffb2f42e69dc051fec33046149340c0d2,코로나 19 때문에 채용을 미루게 되었습니다.,5,failureReview,2020/02/18 12:15
12850,dc994e2ee7f6d99a9758924ad530e2fa95d000f4309e6085ad1e7752e2eeccc5,6903246ad41e7f0e21399a749c631f1491b057e87048c2d4d109358872485e78,전만 시터가 먼저 연락이 닿아서 연락을 못 드렸네요~ㅜㅅㅜ 죄송해 요~ 다음 기회에 만나 뵙겠습니다,5,failureReview,2020/02/01 18:46
12851,08d333c1a16b0840f9bf8e779845e16767e34f610fee9d7be5dcfe0883d82140,f82d44465118bc416dc9c4fd4bbe9d57c3b6bc8a96d0db72b536ede609310efa,연락을 못 드렸어요 죄송해요 다시 구인 시 연락드릴게요,5,failureReview,2020/02/02 21:13
12852,d0d87cd87a0b8dc5d162dbe7fff6f85d8e6c71108dd3a1a4f807c6a8db0ed76e,af42df47bf90d2595c03778ec22dbacbb1328bc95c0275fae92db03733a87fb9,안녕하세요~ - 수락해 주셔서 감사합니다~ 연락 기다리고 있습니다~,5,failureReview,2020/02/06 13:55
12853,1ac02c240828e1c944ff68819393332ce686e0ea9a2b261f33be563bda0fa6dc,474a27607e6b8dab14b596b8ec51f54b391f63cff669829d85d0e5d17f61a5d0,저에게 신청을 해주셔서 감사드립니다~ 저 개인 사정에 아이와 함께 하지 못해 아쉽습니다~~,5,failureReview,2020/02/01 21:14
12854,9e62b4473c0c5182029a913ccb581ddccdfcaba03b65d4c5f48b4a2940ebacdf,eb7e9609edbe96490135d0565df35bd70d55e699e03c6f4bf24f6f121d60812f,다른 분을 채용하셨는지 연락이 없었습니다.,5,failureReview,2020/02/02 9:37
12855,3bb76ee2cb595b51382e92c1d949d4952a644eb2ea93d1e8460d67b1ee24d70d,61a337e2c760a57b4932157b859ab439378ee1582963dae0da311a83f3628ece,먼저 연락해 주셔서 감사합니다 하지만 이미 인터뷰 약속한 아기 가정이 있어서 아쉽지만 다음에 기회가 되면 좋겠네요 좋은 분 만나셔서 도움 받으시기 바랍니다,5,failureReview,2020/02/03 20:06
12856,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,70c1e21e985f8aa7a00fcdc692a8642e6dd2835bdceb2b8cdf17e5bfcdad3076,코로나 19 때문에 채용을 미루게 되었습니다.,5,failureReview,2020/02/18 12:15
12857,c0e1df3b59f2dc84e8570e3b134b33c95b51ecca0c8254acc2e5a05226b83e2a,6eb4c8ec36a686e8e6b48536ae314fbe37a0949373407c4bb8d1f2b43bafdae0,원하는 요일이 맞지 않아 아쉽게 연결이 되지 않았네요~~,5,failureReview,2020/02/05 22:24
12858,7a47fe1e4e483c0627c9eb3afa3779156741eceb38c2bd8479fe0b59a52c5562,6d2cc3c25589d0a0d46785bfec16a47e5c363f92dc6ec0b5bfe9c5a6bf05136c,연락이 되어 아이 돌보기를 희망했으나 연락이 닿지 않아서 아쉽습니다. 항상 건강하고 행복하세요.~,5,failureReview,2020/02/02 16:53
12859,757ee8d5604e6e6e6e30e48098e9e8445544bc48175f29193a183ead9130ce70,89ac73188b3005cd0d678825fe0c75f6b0ef228b948b73ebe1238d1a893781e2,"금요일 퇴근 후 이어지는 주말이라 연락을 바로 못 드렸는데, 연락 실패 후기가 도착하였습니다. 좋은 인연 만나시길 바랍니다.",5,failureReview,2020/02/02 17:25
12860,cb07c0b73b457cc9a0f294136245c02a20feac5c3e41c5c4000c9b735cd0eac5,79127c2e2bbf8f034dcc22f8f104ac0d88e4db846bd31305aaa87bec7ff68c9d,거리상 못 갈 것 같아 아름 어머님께 죄송하다고 연락을 드렸습니다,5,failureReview,2020/02/14 21:42
12861,8312254901ac1e639d62ad46ebb8907284a607d04ef5846b7eeef330ad18f9e0,1cce7ad416f43c2d253fd9b98d6b172091771931d46ebb38937431674a434158,만나 뵙지 못해 아쉬웠습니다 다음에는 만나 뵐 거 있기를 기 대합니다♡,5,failureReview,2020/02/02 0:57
12862,442c6b057503137050b7115a3a634d541d74b68864e5858970b341005ae35bbd,97b524d32e26eacf9efb2fc803b1bbd6dfb7513fe20d13fe413e1900bf9f263a,부모님께서 제 지원을 수락하셨지만 연락은 주지 않으셨어요...,5,failureReview,2020/02/02 11:44
12863,348f4c6188d177d5e17f9e7ba50e360bfb04379b8557981446a9280b12113d85,77392e1a868a5f5e4aa32f5cef686dec773c5c2b04de72f00c18a42fb957643a,인상이 좋으셔서 함께 하고 싶었는데 다른 분이 먼저 확정이 되는 바람에 아쉽게 되었습니다 다음에 좋은 인연으로 뵐 수 있으면 좋겠습니다 친절한 답변도 감사했습니다,5,failureReview,2020/02/01 21:55
12864,986d18f75b727e96b58250f7c061b2f8f2c48734c4455d82f730941563ac28df,b4869759b59f62e20e8f0eb7db97c7a483d785d6bec4a58b26042bf76dcccd76,시간이 맞지 않아 아쉽게도 함께 하지 못하였지만 즉각적인 응답과 친절한 응대에 기분이 좋았습니다,5,failureReview,2020/02/03 23:35
12865,2c4b87abfabaf0f24b4f82627a2ca212fd0e8e1af7589d7035a9d3d1162716df,ee2ece66698339e8969f71dffa05ffab01e22f1c3a03da26125958f929dbc54c,번호를 받았는데. 이후 마감되었더라고요,5,failureReview,2020/02/02 23:25
12866,3693ab4423a057a42ad2f8a185db59c87ce017ceb5d32d66e810d92503057ce3,c02bcae03d81d3bbf600e260a0f097075595f5c4fbbdbe4ba9e772dd52a5de12,수락은 하셨는데 연락은 받지 못하였습니다,5,failureReview,2020/02/02 20:51
12867,98c954ce478ff5e1468560149e35030e21d7d2fa28db02e270409fd5c2210b5a,23a25afac00467c8ce4781f58f095507f97b943dd14ffb12d2a058af6131362f,연락이 닿지 않았어요 좋은 분과 연결되시기 바라 요 감사합니다,5,failureReview,2020/02/03 19:38
12868,719c86d8fab9996cbf5dfc8c1c43a79bb41c4bafcc5d783c7d3fcb3f28d9bba7,054cef6a63597933240d3613c08d66d14cc295f582405af8966deec444d8f94d,지원 주셨는데 아기의 사정으로 인해 연락드리지 못했어요. 죄송해요 다음에 인연 되면 좋겠습니다.,5,failureReview,2020/02/02 17:33
12869,7a47fe1e4e483c0627c9eb3afa3779156741eceb38c2bd8479fe0b59a52c5562,bb771cf70bb7fda2a43f24abef2ded20bebb1ca4161d9b62ab7aefcc281ce502,제가 시간이 맞지 않아 채용되지 못했습니다 좋은 인연 만나기를 바랍니다.~ 감사합니다,5,failureReview,2020/02/02 16:50
12870,9d8d18112bf825219d66c59eb06529d2d45f5428a651e3bd8a7e29b8a7fcbc95,f303850649d28f7bac157d5c504227cb9e33fb001be8cadc8fdd81fb4c46f014,시간대가 맞지 않아 연결되지 못했습니다.,5,failureReview,2020/02/14 21:14
12871,f303850649d28f7bac157d5c504227cb9e33fb001be8cadc8fdd81fb4c46f014,9d8d18112bf825219d66c59eb06529d2d45f5428a651e3bd8a7e29b8a7fcbc95,제가 잘 못 본 것일지도 모르겠습니다 지원 당시에 부모님께서 올려놓으셨던 글과 나중에 올려진 글이 조금 다르다는 생각이 들어 부모님과 매칭하지 못했습니다 맘에 터를 통해 연결해 주신 것 고맙고 감사합니다,5,failureReview,2020/02/12 8:39
12872,f51d2226c7ebf1a8a35f1c5587ff4f5d3670431ec0ecf148acb2f5ba0de37747,c30bc46a645ae3013259b1b01943df4a6fe089e07334183b150a9f607eb47f1a,처음에 올리셨을 때는 먼저 지원하신 분이 계셔서 아쉽게 못했지만 이번에 기회가 닿게 되어 하게 되었습니다~! 너무 기대가 되고 잘 부탁드립니다ㅎㅎ 열심히 하겠습니다~,5,failureReview,2020/02/09 15:06
12873,c30bc46a645ae3013259b1b01943df4a6fe089e07334183b150a9f607eb47f1a,f51d2226c7ebf1a8a35f1c5587ff4f5d3670431ec0ecf148acb2f5ba0de37747,일정이 맞지 않아 연결이 되지 않았어요..,5,failureReview,2020/02/09 14:43
12874,1793c0a284fc5b74d2c429f47f9ce533aa191bfefd1eea5680ff04de366c8456,b2e262d44b7fb197a9d4bfdb7e1f812fa8d64e4e38328e0f813dbe24015a31d9,함께 하고 팠는데 원하는 시간이 엇갈려서 하지 못했네요 ㅠㅠ 좋은 분이 신 것 같았습니다!:),5,failureReview,2020/02/08 12:41
12875,b86e03865abb0706a789e52d5fbd66b2a05375e71853e4dec3d2f148e0d7e380,374b234339024affbc19e2c0839315050e236a14084164d6eb5766fa5896f70c,조건이 맞지 않아 채용하지 못하였습니다.,5,failureReview,2020/02/02 14:28
12876,374b234339024affbc19e2c0839315050e236a14084164d6eb5766fa5896f70c,b86e03865abb0706a789e52d5fbd66b2a05375e71853e4dec3d2f148e0d7e380,조건이 맞지 않아서 체결이 되지 않아 아쉬웠어요..,5,failureReview,2020/02/02 14:15
12877,37cccf6002ce2920e2b386bc9e6227d61c60609c628445e8570b2bb9fc69c146,b30ede45c255cbee4aec3e5f2d632c5208b12625a439bb1e7e9b851706851edb,연락 아직 안 오셨지만 먼저 채택해주셔서 감사합니다 연락 기다릴게요,5,failureReview,2020/02/02 14:45
12878,1efe1914feeef1118368c4c608f837d256f93cea6feed5aff4c5b19bb47a4ce6,989bc7b6fbe768a48886c672c7cc640c612bb4a23fb5e8985c06e5e5fd9424fd,지역이 맞지 않아 연락을 못 드렸어요 인연 되면 다시 연락드리겠습니다.,5,failureReview,2020/02/02 19:24
12879,99ee189a85eb1a1460583c62d428f1d46e3cb33945f62d3aad607f5490d34573,bd91e21791bbcda7b5e155153f42a7ef266b03251a8df51f711d9784ea179602,시간 조율이 잘되지 않았네요~ 좋은 씨 너 님과 인연 되시길 바래 요~,5,failureReview,2020/02/04 20:54
12880,7a47fe1e4e483c0627c9eb3afa3779156741eceb38c2bd8479fe0b59a52c5562,6d2cc3c25589d0a0d46785bfec16a47e5c363f92dc6ec0b5bfe9c5a6bf05136c,엱락 많이 기다렸습니닺 좋은 인연 마라 시기를 원합니다,5,failureReview,2020/02/02 16:45
12881,6b766913153d2918b5321f544d9de43900e445867037c7b446929cfa9c6495e0,fb7545286a20c63e02c156449940c962310f82302f00f5f01f00f898e7d511f2,수락 후 24시간 연락 없으셨습니다.,5,failureReview,2020/02/02 18:47
12882,0de0835ef47027b30f50669071bdc59f308ca63c175e314044016cae05c34f69,374b234339024affbc19e2c0839315050e236a14084164d6eb5766fa5896f70c,시간이 맞지 않았지만 문자 잘 나눴습니다.,5,failureReview,2020/02/07 21:50
12883,374b234339024affbc19e2c0839315050e236a14084164d6eb5766fa5896f70c,0de0835ef47027b30f50669071bdc59f308ca63c175e314044016cae05c34f69,조건이 맞지 않아 아쉽지만 연결이 안 됐습니다. 신청해주셔서 감사합니다.,5,failureReview,2020/02/02 17:51
12884,d8341cb513648370ff9c03d4360d60a56dda33e2edbfb7d9f1a3cff5e5aefb02,345967f303cf592a375a7d6361d43e88b0db1af4d42e804a8c140ff2004ef86f,급하게 진행되어 시간이 맞지 않아 아쉬웠습니다,5,failureReview,2020/02/02 23:04
12885,45352368708d178e486b6bbf0065e1ed75c7efbfc1f3330275a40d7172ed6aa3,5b5fcfd2e1856cc10ea79804d5c3f3df23098706b578f412a75b1ed0bfb22392,조율을 전달하였으나 연락이 오지 않았습니다.,5,failureReview,2020/02/03 11:50
12886,442c6b057503137050b7115a3a634d541d74b68864e5858970b341005ae35bbd,97b524d32e26eacf9efb2fc803b1bbd6dfb7513fe20d13fe413e1900bf9f263a,부모님께서 제 지원을 두 번이나 수락해 주셨지만 두 번 다 연락이 없으시네요... 혹시 방법을 잘 모르 시는 게 아닌지... 저도 처음엔 어떻게 해야 되는지 전혀 몰랐었기에... 좋은 시터님 만나길 바랄게요~,5,failureReview,2020/02/02 20:56
12887,3a8a851a107b8c6a324fb504d8c6e5ae41367d38181192b67a5f5603960994aa,b60a38b43f82b5d606a05f994adba55e7b84db4613dde4dd9bc8990e78e6c5f6,2번이나 채택되었는데 모두 연락이 오지 않았습니다.,5,failureReview,2020/02/24 19:49
12888,2432730d65555c062bf61301e8152c4b785670a17f12f2f4361e27ab7e9b7659,259cc6771edafe7fac48b7f86a66ce40511e340ce2e6d0da12b490ae677ebddd,전화 인터뷰하였고 다른 분과 약속이 되어 있어 채용은 안 이루어졌지만 밝은 목소리에 시간과 일정 조율이 자유로운 편이셔서 기회가 된다면 연결되고 싶은 분이었어요,5,failureReview,2020/02/17 15:14
12889,b58d07d47963007debe05a663345025b91350f805bdc37b2a7585f94f4ad6355,9ff2afbe6f4bfb482c0c153511bf8c22b580721c1420888287cb7839f21492de,다음에 시간이 맞으면 우리 예쁜 아기 돌보고 싶습니다! 감사합니다,5,failureReview,2020/02/03 2:01
12890,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,2556cc7018a73a6377920adec5cf1d958be8c751e008f865841c626997f3af10,코로나 19 때문에 채용을 미루게 되었습니다. 다시 만날 기회가 되면 좋겠습니다.,5,failureReview,2020/02/18 12:16
12891,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,528d64200c2c7cde136a2254a3cb5e46413825fe3a7ad4b396eea5c0f6f95060,코로나 19 때문에 채용을 미루게 되었습니다. 다시 만날 기회가 되면 좋겠습니다.,5,failureReview,2020/02/18 12:16
12892,3b6fcb088c6f609cfc15637ca77988c54fee03124c514a6c3eb4aa90b91f90ec,12008fddfdbfdb0ebb95f33be3ed57084e380f5a4f18f7e8135db8ef0d37b9aa,코로나 19 때문에 채용을 미루게 되었습니다.,5,failureReview,2020/02/18 12:15
12893,e0bc174c0aed301139a122d5cb10fec121aef2f2baeeef06c17c9ec312074c0c,0bcf84ed62c7c4756436c65a50a9ecba628fbdd3e00647a0259e87c5ae0cd9ea,아침 출근 시간 조율 원했으나 연락이 없고 구인 종료로 되어 있네요 적합한 시터 만난 듯하네요,5,failureReview,2020/02/08 13:32
12894,f98cbd85d0eba730bcec920047aa3cb7acbc135846e3299151fa436c258a15bc,12c32c19c0bb211f810144fc5f22d05d68e9b71c80f031a8392f6127280bb979,핸드폰을 확인 못 했던 거 같습니다. 연락이 왔던 거 같지 않은데. 후기가 올라와 있네요. 핸드폰을 자주 확인해보겠습니다,5,failureReview,2020/02/03 20:51
12895,37cccf6002ce2920e2b386bc9e6227d61c60609c628445e8570b2bb9fc69c146,28834839267c119f7d98163288c0a5ea75f38638d92c252ac77ed326c06dfdad,수락 후 아직 연락이 닿지 않았습니다 좋은 인연 만나길 바랄게요,5,failureReview,2020/02/05 0:40
12896,784044866b82aa0d27925704f01dec5836a56826f0f72bc78555af6e10e0b910,8d28b65fac77813d20b827ea4b2b31781530dbcf961d081e95e556318d4c9c1c,저에게 신청해주셨는데 제가 시간이 맞지 않아 조율의 사로만 보냈었어요 ㅠㅠ 아쉽지만 다음에 기회가 된다면 만나고 싶어요!,5,failureReview,2020/02/11 20:53
12897,1a15d5844f196f8cdf7168574d8bbbe798952aeae70c2eab95e9c4b39522019c,95866257d5221f5994c3a8b7c443d1b3337ed6121491a4438a4fffa7dfc5ddf0,연락이 오지 않았습니다 좋은 맘시터 구하시길 바랄게요,5,failureReview,2020/02/06 19:59
12898,6db20fbd444ca6e989192d42db832fdceb32230fa17d3287458ba84806613ad1,9d1cfa0ac0463cdf0d9b9ba10bf4487dd7e9013fcbdb52f54e7f62c3b2dffe42,아직 부모님이 아무 연락이 없으시네요 연락 부탁드립니다,5,failureReview,2020/02/04 20:25
12899,9d1cfa0ac0463cdf0d9b9ba10bf4487dd7e9013fcbdb52f54e7f62c3b2dffe42,6db20fbd444ca6e989192d42db832fdceb32230fa17d3287458ba84806613ad1,시간이 안 맞아서 매칭하지 못했어요..,5,failureReview,2020/02/04 20:29
12900,280ead78a572250d589c79feb10d7882121d5a84232670cba183480538d4dc7f,83391eb5a6649a55a364c18600d9bd8043dfaec98881e487cf75b65778d38c25,"선 신청하신 후 돌봄 수락하였으나 부모님 연락 오시길 기다렸습니다. 어떤 이유가 있었을 거라 생각합니다. 건강하시고, 차후 연락 또 주십시오.",5,failureReview,2020/02/04 17:54
12901,b7a54cc3c20e6f8fd7e22afb50333707deb535a7c378dc7030a0b373e294312f,acdfb4dccf4ee550c0eff1b0d14f164ee1b3c6cb353e333ef7776bd42187e2eb,조건이 맞지 않으셔서 연결되지 못했습니다,5,failureReview,2020/02/04 13:18
12902,acdfb4dccf4ee550c0eff1b0d14f164ee1b3c6cb353e333ef7776bd42187e2eb,b7a54cc3c20e6f8fd7e22afb50333707deb535a7c378dc7030a0b373e294312f,개인적인 일을 하게 되어 연결이 되지 않았지만 좋은 분 연결되길 바라요☆,5,failureReview,2020/02/10 12:40
12903,9a9c4a3fdbba00db91f6600867e72bd9cd86a8750b01f00e5309a8b2326b7481,345f36835eecf60bf4a673437e94667ca4ca35d5a838ddc8a4ff257aef4bc3f3,연락이 안 되었네요 저는 손녀도 육 년이나 키워주고 지금도 저녁에 한 집에 나가는데 너무 좋아 요 그래서 아침 시간도 생각해 봅니다,5,failureReview,2020/02/05 9:51
12904,0de0835ef47027b30f50669071bdc59f308ca63c175e314044016cae05c34f69,14fded4334aafc8a60e8ff2e0d9fba4b791d2d8f8a98099d59459faae3fbb1b4,시간이 맞지 않았지만 문자 잘 나눴습니다.,5,failureReview,2020/02/07 21:49
12905,70e1106c534b3596138a1b4ae52ca8c3752ef4fc1a4a8a3f0eebb1d433be92c2,22be3e082cb85caa084dcdf4750efbf505f939460df6d449cc2a255f95e816e3,아쉽게도 24시간 내에 연락이 닿지 않았습니다,5,failureReview,2020/02/11 14:06
12906,0d64492c0005fa3ca707ac92eeebf016cb5dfcc4b87c0f4ed459827cacbdb2c1,c02bcae03d81d3bbf600e260a0f097075595f5c4fbbdbe4ba9e772dd52a5de12,수락은 하셨으나 연락은 오지 않았습니다.,5,failureReview,2020/02/05 8:57
12907,5414cbeefbb195ac8a5465beca6398a08b1572522c1a8d2018a94db1ef1679a1,a67fa7231515d1836d62d890929e197d2d4a08c37ac4359b0d9fcba1eae933bc,시간이 맞지 않아서 .. 좋은 시터님 구하시길 바랍니다,5,failureReview,2020/02/04 23:09
12908,df6a1a8d40193404eb262c8525566f23aca1b02700d2bc1a03d1285b424ab394,0cd144100679d180918fa5f51c2827ebbd86cecc799ec7fb6c8ed375094ca9c6,연락이 닿질 않았습니다 좋은 맘시터 만나시길 바랍니다,5,failureReview,2020/02/05 13:48
12909,ec4db7955e84030fd383f0cdfb17c150328f4ca1526f55788e2a8ebfdc618a0c,55b4d4464a568252b4efe07a3c71641758d7b4179d790b38162e5f4a05802f54,수락해 주셔서 문자로 인터뷰를 하였습니다. 오고 가는 친절한 문자에 좋은 모습이 그려지는 어 마님 같았어요~ 그런데 고민 끝에.. 어린아이 경험이 없는 저보다는 더 경험이 많으신 분이 좋을 것 같아서 도움드리지 못해 인연이 안 되었습니다.. 꼭 좋은 분 만나시길 바랍니다 다음에 인연이 되면 뵀겠습니다~,5,failureReview,2020/02/05 20:03
12910,55b4d4464a568252b4efe07a3c71641758d7b4179d790b38162e5f4a05802f54,ec4db7955e84030fd383f0cdfb17c150328f4ca1526f55788e2a8ebfdc618a0c,아쉽습니다. 아이가 더 커서 다음에 인연이 닿으면 좋겠습니다,5,failureReview,2020/02/05 5:56
12911,7fa51cbf85d117bb3aecd6c553e29ea9b97982f12cc65cb7c9d7dc7762217f7e,d01493bd9792abda518aa0a40fba030b017077c6fd6999990a7c21bbfbd576e5,다른 일 중 전화 알람을 늦게 봐서 연락이 닿지 않았습니다! 아쉽고요 다음 기회에 만남이 이루어졌으면 좋겠습니다~,5,failureReview,2020/02/06 0:05
